0:0:0:0:0:0:0:1 - - [10/May/2023:11:40:57 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:46:15 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=20 HTTP/1.1" 200 2370
0:0:0:0:0:0:0:1 - - [10/May/2023:11:46:16 +0700] "POST /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=20 HTTP/1.1" 200 8110
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:02 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8110
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:03 +0700] "GET /new-jdbc15-03/admin-home?action=categories HTTP/1.1" 200 6976
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:04 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8110
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:06 +0700] "GET /new-jdbc15-03/admin-home?action=users HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:06 +0700] "GET /new-web-ban-sach/views/admin/css-admin/css-admin.css HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:07 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8110
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:07 +0700] "GET /new-jdbc15-03/admin-home?action=categories HTTP/1.1" 200 6976
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:08 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8110
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:09 +0700] "GET /new-jdbc15-03/admin-home?action=categories HTTP/1.1" 200 6976
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:10 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8110
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:26 +0700] "GET /new-jdbc15-03/admin-home?action=categories HTTP/1.1" 200 6976
0:0:0:0:0:0:0:1 - - [10/May/2023:11:47:26 +0700] "GET /new-jdbc15-03/trang-chu HTTP/1.1" 200 4012
